id,node1,node2,distance
1188,607233291,607233172,211.699
1189,607233291,607233268,61.001
1190,607233309,607233168,109.351
1191,607233309,607233401,51.665
1192,607233309,607233287,51.646
1193,607233321,608362390,41.957
1194,607233321,607233291,44.194
1195,607233321,607233190,120.101
1196,607233321,607233094,61.174
1197,607233335,607233114,200.226
1198,607233335,607233405,66.01
1199,607233335,607233153,56.379
1200,607233344,607233091,59.84
1201,607233344,607233190,50.22
1202,607233344,257946397,69.203
1203,607233395,607233273,102.374
1204,607233395,605041264,57.603
1205,607233395,608344588,43.188
1206,607233401,607233153,50.044
1207,607233401,607233309,51.665
1208,607233401,607233425,57.05
1209,607233401,607233164,109.301
1210,607233405,607233335,66.01
1211,607233405,607234158,76.761
1212,607233405,605041266,56.72
1213,607233405,607234036,67.648
1214,607233425,605041266,171.615
1215,607233425,607233401,57.05
1216,607233425,605041264,265.341
1217,607233446,607233677,163.651
1218,607233446,607233470,101.241
1219,607233453,607233446,60.61
1220,607233453,607233861,123.52300000000001
1221,607233470,607233717,169.971
1222,607233477,474873203,158.792
1223,607233477,474873137,199.628
1224,607233477,607232862,138.909
1225,607233600,607233634,147.371
1226,607233600,607233919,81.181
1227,607233634,607233600,147.371
1228,607233634,607233888,80.048
1229,607233634,607233883,89.044
1230,607233634,607233642,201.846
1231,607233642,607233854,77.439
1232,607233642,607233634,201.846
1233,607233642,607233846,88.539
1234,607233671,6129476440,85.699
1235,607233671,607233677,59.613
1236,607233671,4268640749,11.307
1237,607233677,605041264,52.43
1238,607233677,607233671,59.613
1239,607233677,607233446,163.651
1240,607233687,608343403,105.13
1241,607233687,607233956,55.861
1242,607233687,608344588,125.053
1243,607233717,605041266,50.945
1244,607233717,593898516,62.297
1245,607233717,607233470,169.971
1246,607233770,607234166,56.221
1247,607233770,607233777,122.4
1248,607233770,607233815,41.947
1249,607233777,607233824,42.448
1250,607233777,607233783,60.6
1251,607233783,257946397,59.207
1252,607233783,607233777,60.6
1253,607233798,607234158,93.277
1254,607233798,607233815,56.129
1255,607233798,4261528977,46.577
1256,607233815,607233798,56.129
1257,607233815,607233770,41.947
1258,607233824,2166239366,62.174
1259,607233824,607233815,124.295
1260,607233824,607233777,42.448
1261,607233846,607233642,88.539
1262,607233846,592287414,129.318
1263,607233854,6129476441,123.229
1264,607233854,607233861,11.43
1265,607233854,607233642,77.439
1266,607233861,593898516,144.505
1267,607233861,607233854,11.43
1268,607233883,607233634,89.044
1269,607233883,607233846,200.512
1270,607233888,4268640749,86.152
1271,607233888,6129476440,10.896
1272,607233888,607233634,80.048
1273,607233909,607233883,148.114
1274,607233909,607233600,87.105
1275,607233919,607233930,11.389
1276,607233919,608330178,75.65700000000001
1277,607233930,607233671,61.107
1278,607233930,608335978,61.275
1279,607233930,607233919,11.389
1280,607233956,608344578,126.889
1281,607233956,607233687,55.861
1282,607233956,608354337,51.209
1283,607234036,5052322885,105.93299999999999
1284,607234036,607233405,67.648
1285,607234036,607234421,56.311
1286,607234045,607234239,56.765
1287,607234045,5052322885,56.574
1288,607234158,607233798,93.277
1289,607234158,607234166,52.336
1290,607234158,607233405,76.761
1291,607234166,607233770,56.221
1292,607234166,607233118,70.267
1293,607234166,607234158,52.336
1294,607234202,607234249,46.134
1295,607234202,607234221,159.95800000000003
1296,607234202,607234325,62.479
1297,607234221,607234202,159.95800000000003
1298,607234221,607234426,69.961
1299,607234234,607234239,36.162
1300,607234239,607234234,36.162
1301,607234239,607234244,50.559
1302,607234239,607234221,52.551
1303,607234244,607234249,108.67999999999999
1304,607234244,607234239,50.559
1305,607234244,607234266,142.361
1306,607234249,607234202,46.134
1307,607234249,607234244,108.68
1308,607234249,607234320,116.921
1309,607234266,607234421,50.899
1310,607234266,607234283,60.294
1311,607234266,607234244,142.361
1312,607234283,593898516,67.625
1313,607234283,607234320,49.229
1314,607234283,607234266,60.294
1315,607234320,607234620,59.35
1316,607234320,607234249,116.921
1317,607234320,607234283,49.229
1318,607234325,607234353,63.56399999999999
1319,607234325,607234202,62.479
1320,607234325,607234469,61.258
1321,607234325,607234426,159.18
1322,607234353,607234357,48.859
1323,607234353,607234435,158.912
1324,607234353,607234325,63.56399999999999
1325,607234357,607234353,48.859
1326,607234357,607234366,77.349
1327,607234357,607234384,118.195
1328,607234366,607234660,59.982
1329,607234366,607234357,77.34899999999999
1330,607234366,607234384,138.78799999999998
1331,607234384,607234390,41.473
1332,607234384,607234357,118.195
1333,607234384,607234366,138.788
1334,607234390,607234399,53.05
1335,607234390,607234384,41.473
1336,607234390,607234435,56.041
1337,607234399,607234390,53.05
1338,607234421,607234266,50.899
1339,607234421,607234045,96.225
1340,607234421,607234036,56.311
1341,607234426,607234325,159.18
1342,607234426,7844337808,78.229
1343,607234426,607234435,70.0
1344,607234435,607234353,158.912
1345,607234435,607234390,56.041
1346,607234435,607234426,70.0
1347,607234469,607234660,213.17200000000003
1348,607234469,607234620,206.19
1349,607234469,331597619,77.513
1350,607234469,607234325,61.258
1351,607234620,607234320,59.35
1352,607234620,331597623,77.311
1353,607234620,607234469,206.19
1354,607234660,607234366,59.982
1355,607234660,607234469,213.172
1356,607234660,607234709,97.63300000000001
1357,607234709,4347476109,50.915
1358,607234928,607234933,162.183
1359,607234928,607234954,72.02
1360,607234928,593898347,58.994
1361,607234933,607234928,162.183
1362,607234933,607234974,51.525
1363,607234933,4331493647,44.519
1364,607234954,607234961,108.57000000000001
1365,607234954,607235317,63.986999999999995
1366,607234954,607234928,72.02
1367,607234961,607234974,64.274
1368,607234961,607234954,108.57000000000001
1369,607234961,607235008,61.482
1370,607234974,607234961,64.274
1371,607234974,589642714,117.479
1372,607234974,607234933,51.525
1373,607235008,607235016,64.556
1374,607235008,607234961,61.482
1375,607235008,607235317,125.81599999999999
1376,607235016,607235008,64.556
1377,607235016,309581430,249.54499999999996
1378,607235253,548742773,191.307
1379,607235253,607235498,51.692
1380,607235253,607235493,54.625
1381,607235317,607235355,61.509
1382,607235317,607234954,63.986999999999995
1383,607235317,607235008,125.816
1384,607235355,607235317,61.509
1385,607235355,593898363,52.625
1386,607235355,593898346,207.058
1387,607235440,593898344,65.526
1388,607235444,607235455,51.61
1389,607235444,593898396,67.127
1390,607235444,607235440,228.549
1391,607235455,4429518881,51.454
1392,607235455,607235525,97.742
1393,607235455,607235444,51.61
1394,607235460,607235462,52.475
1395,607235460,607235498,97.517
1396,607235460,4429518881,70.59100000000001
1397,607235462,607235465,54.863
1398,607235462,607235460,52.475
1399,607235462,607235479,204.638
1400,607235465,607235462,54.863
1401,607235465,4331271526,18.573
1402,607235465,607235440,53.595
1403,607235479,607235493,49.716
1404,607235479,607235462,204.638
1405,607235493,3444203993,70.871
1406,607235493,607235253,54.625
1407,607235498,607235460,97.517
1408,607235498,607235253,51.692
1409,607235498,4429518880,72.655
1410,607235525,607235531,63.682
1411,607235525,4429518880,54.443
1412,607235525,607235455,97.742
1413,607235531,607235525,63.682
1414,607235531,548742773,54.142
1415,607235590,4172109233,95.477
1416,607235590,4276978176,102.114
1417,607235639,4331243722,50.79
1418,607235639,589643101,108.107
1419,607235639,593898339,103.314
1420,607235646,4331243720,45.917
1421,607235646,4331445424,4.546
1422,607235646,593898338,105.593
1423,607235919,1843209613,96.433
1424,607235919,1843209611,120.433
1425,607235919,3444203993,62.905
1426,607235979,607235986,154.321
1427,607235979,593898395,54.623999999999995
1428,607235986,593898366,52.748
1429,607235986,607235979,154.321
1430,607235998,593898389,174.962
1431,607235998,316802800,71.958
1432,607236026,607236032,198.194
1433,607236026,607236269,71.029
1434,607236026,4331503412,61.962
1435,607236032,607236026,198.194
1436,607236032,607236334,54.159
1437,607236032,607236328,43.54
1438,607236043,607236047,60.307
1439,607236043,317338180,64.798
1440,607236043,607236061,126.905
1441,607236047,607236043,60.307
1442,607236047,607236051,51.846000000000004
1443,607236047,607236114,129.957
1444,607236051,4331503412,62.995
1445,607236051,607236047,51.846000000000004
1446,607236051,607236328,136.15300000000002
1447,607236061,607236043,126.905
1448,607236061,607236114,67.893
1449,607236061,607236067,63.564
1450,607236067,607236072,67.432
1451,607236067,607236061,63.564
1452,607236067,607236133,218.629
1453,607236072,607236067,67.432
1454,607236072,607235986,42.787
1455,607236114,607236061,67.893
1456,607236114,607236047,129.957
1457,607236114,607236328,55.30199999999999
1458,607236133,316802800,67.342
1459,607236133,607236067,218.629
1460,607236164,4347476109,19.107
1461,607236164,607236517,26.33
1462,607236269,607236026,71.029
1463,607236269,607236334,181.259
1464,607236328,607236032,43.54
1465,607236328,607236114,55.302
1466,607236328,607236051,136.153
1467,607236334,607236032,54.159
1468,607236334,607236133,52.968
1469,607236517,1273624890,26.564
1470,608319852,608344710,55.592
1471,608319852,608324797,14.622
1472,608319852,6302798877,223.27100000000002
1473,608319992,257943488,55.792
1474,608319992,3340413215,11.741
1475,608323421,608319992,15.121
1476,608323421,608368322,62.967
1477,608324797,608410175,58.681
1478,608324797,608319852,14.622
1479,608328399,608421673,78.605
1480,608328399,257943488,11.016
1481,608328399,3340413215,56.775
1482,608328581,608330265,76.761
1483,608330178,608328399,77.008
1484,608330178,608330265,168.952
1485,608330265,607233909,76.704
1486,608330265,608330178,168.952
1487,608332384,548815064,58.771
1488,608332384,608319992,113.155
1489,608335753,608340082,53.257
1490,608335753,548815064,150.539
1491,608335753,608335978,54.760000000000005
1492,608335978,607233930,61.275
1493,608335978,608336570,151.111
1494,608335978,608335753,54.76
1495,608336570,257943488,60.952
1496,608336570,608335978,151.111
1497,608336570,548815064,52.212999999999994
1498,608339901,608369409,14.116
1499,608339901,608345995,57.774
1500,608339901,608332384,54.571
1501,608340082,608344578,43.809
1502,608340082,608335753,53.257
1503,608340082,608345995,153.65800000000002
1504,608342212,608347578,59.228
1505,608342212,608370639,17.0
1506,608342212,608339901,179.769
1507,608343403,608347911,51.117
1508,608343403,607233687,105.13
1509,608343403,607233176,54.958
1510,608344578,607233956,126.889
1511,608344578,608340082,43.809
1512,608344578,608344588,58.268
1513,608344578,608354342,52.26499999999999
1514,608344588,608344578,58.268
1515,608344588,607233687,125.053
1516,608344588,607233395,43.188
1517,608344616,608347578,131.831
1518,608344616,608353080,49.203
1519,608344616,608345995,45.437
1520,608344710,608347580,59.174
1521,608344710,608342212,104.29400000000001
1522,608345636,608347911,53.218
1523,608345636,607233268,54.952
1524,608345636,6302798876,152.358
1525,608345995,608339901,57.774
1526,608345995,608340082,153.65800000000002
1527,608345995,608344616,45.437
1528,608347578,608351590,49.543
1529,608347578,608342212,59.228
1530,608347578,608349962,50.266
1531,608347578,608344616,131.831
1532,608347580,608344710,59.174
1533,608347580,6302798876,162.707
1534,608347580,608349962,54.043
1535,608347911,608343403,51.117
1536,608347911,608345636,53.218
1537,608347911,608353245,213.556
1538,608349962,608347578,50.266
1539,608349962,608347580,54.043
1540,608349962,608353245,100.67099999999999
1541,608351590,608354337,52.128
1542,608351590,608347578,49.543
1543,608351590,608353080,130.231
1544,608353080,608351590,130.231
1545,608353080,608354342,50.867999999999995
1546,608353080,608344616,49.203
1547,608353245,608354337,50.584
1548,608353245,608349962,100.67099999999999
1549,608353245,608347911,213.556
1550,608354337,607233956,51.209
1551,608354337,608351590,52.128
1552,608354337,608354342,128.568
1553,608354337,608353245,50.584
1554,608354342,608354337,128.568
1555,608354342,608344578,52.26499999999999
1556,608354342,608353080,50.867999999999995
1557,608361413,608362281,190.417
1558,608362281,2166228518,15.184
1559,608362281,474873270,49.373
1560,608362281,608361413,190.417
1561,608362390,607233321,41.957
1562,608362390,2166228516,11.971
1563,608362390,608363338,190.209
1564,608363338,608362390,190.209
1565,608366760,608368350,59.981
1566,608366760,4221913058,13.63
1567,608366760,608323421,210.259
1568,608367975,608379190,48.942
1569,608367975,608389282,60.459
1570,608367975,608377883,141.885
1571,608368322,608374093,58.667
1572,608368322,608369409,104.59100000000001
1573,608368350,608366760,59.981
1574,608368350,608374213,50.608999999999995
1575,608368350,608374093,151.312
1576,608369409,608374086,57.335
1577,608369409,608339901,14.116
1578,608369409,608370639,180.482
1579,608369928,608374213,54.793
1580,608369928,608374086,151.543
1581,608369928,608377883,47.446
1582,608370637,608389282,73.819
1583,608370637,610686036,60.876
1584,608370639,608407956,51.756
1585,608370639,608342212,17.0
1586,608370639,608371462,56.247
1587,608371462,608370639,56.247
1588,608371462,608380387,50.555
1589,608371462,608377887,133.873
1590,608374086,608369409,57.335
1591,608374086,608375093,55.896
1592,608374086,608377887,49.015
1593,608374086,608369928,151.543
1594,608374093,608368322,58.667
1595,608374093,608375093,48.932
1596,608374093,608368350,151.312
1597,608374213,608369928,54.793
1598,608374213,608368350,50.608999999999995
1599,608374213,608375093,151.587
1600,608375093,608374093,48.932
1601,608375093,608374086,55.896
1602,608375093,608374213,151.587
1603,608377872,608391261,42.846
1604,608377872,608377883,60.272999999999996
1605,608377872,608389282,144.623
1606,608377883,608367975,141.885
1607,608377883,608379193,52.895
1608,608377883,608369928,47.446
1609,608377883,608377872,60.272999999999996
1610,608377887,608374086,49.015
1611,608377887,608371462,133.873
1612,608377887,608379261,52.16
1613,608379186,608379190,51.535
1614,608379186,608411446,63.344
1615,608379186,608410439,96.69200000000001
1616,608379190,608380387,49.958
1617,608379190,608367975,48.942
1618,608379190,608379186,51.535
1619,608379190,608379193,139.205
1620,608379193,608379261,46.218
1621,608379193,608377883,52.895
1622,608379193,608379190,139.205
1623,608379261,608377887,52.16
1624,608379261,608379193,46.218
1625,608379261,608380387,136.75
1626,608380387,608371462,50.555
1627,608380387,608379190,49.958
1628,608380387,608379261,136.75
1629,608389282,608367975,60.459
1630,608389282,608370637,73.819
1631,608389282,608377872,144.62300000000002
1632,608390443,608366760,60.917
1633,608390443,6129373520,13.234
1634,608390443,610684762,60.896
1635,608391261,610684806,58.934
1636,608391261,608377872,42.846
1637,608391261,608395242,74.62599999999999
1638,608391884,608395242,62.645
1639,608395242,608391884,62.645
1640,608395242,608391261,74.62599999999999
1641,608395242,610686036,129.241
1642,608407956,608410439,59.224
1643,608407956,608324797,108.11500000000001
1644,608409916,608410175,57.593
1645,608409916,608411436,159.736
1646,608409916,608410439,50.025
1647,608410175,608409916,57.593
1648,608410175,309580951,42.823
1649,608410175,608324797,58.681
1650,608410439,608407956,59.224
1651,608410439,608379186,96.69200000000001
1652,608410439,608409916,50.025
1653,608411436,608411446,50.547
1654,608411436,608411455,53.611
1655,608411436,608409916,159.736
1656,608411446,608411436,50.547
1657,608411446,608379186,63.344
1658,608411455,608411436,53.611
1659,608411455,3216764001,5.004
1660,608411455,309580951,114.123
1661,608420779,608421834,78.936
1662,608420779,1273653410,12.359
1663,608420779,610683638,55.57299999999999
1664,608421673,608328581,91.067
1665,608421673,6129338728,214.75400000000002
1666,608421834,608420779,78.936
1667,608421834,4337344087,82.361
1668,608421834,608424612,172.272
1669,608424612,6129338728,91.029
1670,608424612,608421834,172.272
1671,608424612,608425111,87.793
1672,608425111,548745860,138.85899999999998
1673,608425111,608424612,87.793
1674,608442019,4337344087,9.358
1675,608442019,301457497,13.358
1676,608442019,475477869,117.82000000000001
1677,610683638,610683720,152.753
1678,610683638,474878823,54.875
1679,610683720,610683638,152.753
1680,610683720,4337344087,60.95099999999999
1681,610683958,610684162,73.654
1682,610683958,610683720,53.683
1683,610684162,610683958,73.654
1684,610684162,474878823,65.514
1685,610684762,610684806,49.7
1686,610684762,608390443,60.896
1687,610684806,610684762,49.7
1688,610684806,608391261,58.934
1689,610686036,608370637,60.876
1690,610686036,608395242,129.24099999999999
1691,610703537,610703592,34.261
1692,610703537,9312871513,21.621000000000002
1693,610703592,650000403,58.17400000000001
1694,611484206,607236164,13.617
1695,611484206,4041852511,31.629
1696,611484210,650004889,96.422
1697,611484210,4041852511,87.22099999999999
1698,611484212,611484214,60.681
1699,611484214,4346558750,106.192
1700,611484214,611484217,36.846000000000004
1701,611484217,10204731266,71.88700000000001
1702,611484233,611484212,76.19
1703,611484233,611484217,148.469
1704,611484239,606937095,58.016
1705,611484239,611484241,19.58
1706,611484239,4343393904,243.242
1707,611484241,9414308206,22.551
1708,611484241,611484239,19.58
1709,611484245,301455182,12.393
1710,611484245,649999333,135.65699999999998
1711,611484245,4343408401,87.26500000000001
1712,639073424,639111326,48.02
1713,639090083,639108340,69.725
1714,639090083,639090092,55.788
1715,639090092,639108336,66.203
1716,639090092,639091478,19.091
1717,639091478,605674221,37.548
1718,639092815,639090092,37.458
1719,639092815,605674221,18.902
1720,639103463,649997203,44.978
1721,639103463,649998173,52.386
1722,639103463,2059583619,37.793
1723,639103463,649998438,162.824
1724,639103465,649997203,118.38900000000001
1725,639103465,649998890,49.568
1726,639103465,606937338,23.183
1727,639107216,2054187247,12.451
1728,639107216,639121842,109.077
1729,639107769,660667858,10.79
1730,639108336,639108340,77.515
1731,639108336,649996489,187.052
1732,639108340,639108342,45.6
1733,639108340,639090083,69.72500000000001
1734,639108342,639111249,53.659
1735,639108342,639108344,63.275000000000006
1736,639108342,649996972,99.40899999999999
1737,639108344,639108346,52.584999999999994
1738,639108346,649996927,59.32
1739,639108346,649996958,89.35499999999999
1740,639108347,639113023,53.439
1741,639108347,639122013,52.072
1742,639108350,639091478,82.088
1743,639108350,639108336,27.267
1744,639111249,639112970,68.43
1745,639111249,639108342,53.659
1746,639111249,639111326,48.506
1747,639111326,639090083,48.944
1748,639111326,639111249,48.506
1749,639112970,639111249,68.43
1750,639113023,639107769,55.603
1751,639118936,639122018,55.588
1752,639118936,2059583578,10.984
1753,639118936,639107769,180.391
1754,639121074,639122009,148.6
1755,639121074,639121077,39.932
1756,639121074,639122018,53.243
1757,639121077,639121074,39.932
1758,639121077,2054187269,14.548
1759,639121077,639122940,46.927
1760,639121102,639121104,50.884
1761,639121102,639122940,155.363
1762,639121102,639122625,80.302
1763,639121104,639121102,50.884
1764,639121104,2054187258,77.778
1765,639121840,1273745171,18.591
1766,639121842,2054187207,11.3
1767,639121842,639118936,200.7
1768,639122009,639107216,52.375
1769,639122009,639122625,49.635
1770,639122009,639122018,199.94400000000002
1771,639122013,639121074,127.606
1772,639122013,639122018,175.173
1773,639122018,639121074,53.243
1774,639122018,639118936,55.588
1775,639122018,639122013,175.173
1776,639122018,639122009,199.94400000000002
1777,639122625,2054187269,150.043
1778,639122625,639122009,49.635
1779,639122625,639121102,80.302
1780,639122940,639121102,155.363
1781,639122940,2054187269,32.379
1782,639122940,639121077,46.927
1783,639123058,2054187247,109.687
1784,639123058,639121842,12.078
1785,639123075,649997379,26.963
1786,649996489,649996545,142.005
1787,649996489,649996523,54.035
1788,649996522,649996523,214.833
1789,649996523,639103465,286.24199999999996
1790,649996545,649996522,42.822
1791,649996545,649996522,42.822
1792,649996923,649996958,48.166
1793,649996923,649996926,36.231
1794,649996923,649996926,36.231
1795,649996926,649996927,69.934
1796,649996926,649996923,36.231
1797,649996926,649996923,36.231
1798,649996927,639108347,63.284
1799,649996927,649996926,69.934
1800,649996958,649996923,48.166
1801,649996958,649996972,52.962
1802,649996972,649996958,52.962
1803,649996972,639108342,99.40899999999998
1804,649996972,639108344,75.333
1805,649997203,639103463,44.978
1806,649997203,639103465,118.38900000000001
1807,649997379,649997203,175.626
1808,649997379,639123075,26.963
1809,649997379,1273745171,11.743
1810,649998107,649998441,47.025
1811,649998107,1832795859,60.009
1812,649998107,650000867,72.348
1813,649998107,649998439,142.82799999999997
1814,649998173,639103463,52.386
1815,649998173,649999746,44.676
1816,649998173,649998447,52.507
1817,649998438,649998448,59.663
1818,649998438,639103463,162.824
1819,649998438,649998447,57.931000000000004
1820,649998439,649998448,47.938
1821,649998439,649998440,45.815999999999995
1822,649998439,649998107,142.828
1823,649998440,649998441,50.531
1824,649998440,649998439,45.815999999999995
1825,649998440,649998447,110.964
1826,649998441,649999746,68.99
1827,649998441,649998107,47.025
1828,649998441,649998440,50.531
1829,649998447,649998173,52.507
1830,649998447,649998438,57.931000000000004
1831,649998447,649998440,110.964
1832,649998448,649998569,51.103
1833,649998448,649998439,47.938
1834,649998448,649998438,59.663
1835,649998569,649997379,169.595
1836,649998569,2054187258,13.302
1837,649998569,649998448,51.103
1838,649998843,606937097,56.843
1839,649998843,4343393905,10.277
1840,649998843,649998852,56.182
1841,649998852,649998889,20.405
1842,649998852,606937338,105.045
1843,649998889,4343393903,9.464
1844,649998890,649998889,54.957
1845,649998890,649999001,58.391
1846,649998974,611484241,150.206
1847,649998974,649998996,58.465
1848,649998996,649999151,107.02600000000001
1849,649998996,649998974,58.465
1850,649998996,649999001,156.165
1851,649999001,8888728717,128.10899999999998
1852,649999001,649998890,58.391
1853,649999001,649998996,156.165
1854,649999151,650000925,140.37399999999997
1855,649999151,649998996,107.026
1856,649999151,1273695071,80.686
1857,649999333,611484245,135.65699999999998
1858,649999333,2054187233,89.109
1859,649999333,649999455,216.03500000000003
1860,649999455,649999333,216.035
1861,649999455,610703537,60.878
1862,649999744,649999745,31.252000000000002
1863,649999744,2054187233,39.417
1864,649999745,650000878,61.830999999999996
1865,649999746,649998173,44.676
1866,649999746,649998441,68.99
1867,650000390,650000855,33.566
1868,650000390,4406247071,31.911
1869,650000403,649999455,26.985
1870,650000403,316802448,65.63000000000001
1871,650000841,650000842,10.357
1872,650000841,650000855,56.97
1873,650000841,2054187184,87.697
1874,650000842,650000841,10.357
1875,650000842,494493560,59.618
1876,650000855,650000841,56.97
1877,650000855,10018664099,15.719
1878,650000855,650000390,33.566
1879,650000866,649999746,54.615
1880,650000866,650000867,117.583
1881,650000867,650000868,55.102000000000004
1882,650000868,650000875,53.114
1883,650000868,650000869,120.15599999999999
1884,650000869,650000866,53.319
1885,650000874,650000869,53.948
1886,650000874,650000875,119.844
1887,650000875,650000926,54.375
1888,650000875,650000874,119.844
1889,650000878,650000900,52.27
1890,650000878,650000890,110.832
1891,650000890,2054187194,88.777
1892,650000890,650000878,110.832
1893,650000893,650000890,53.557
1894,650000893,650000900,114.32799999999999
1895,650000900,650000925,53.833
1896,650000900,650000893,114.32799999999999
1897,650000925,650000874,54.025
1898,650000925,650000926,119.102
1899,650000925,649999151,140.37399999999997
1900,650000926,650000893,53.427
1901,650000926,650000925,119.102
1902,650000926,650000927,59.760999999999996
1903,650000927,2054187187,9.892
1904,650000927,650000926,59.760999999999996
1905,650000927,1832795859,248.51500000000001
1906,650000941,2054187188,10.551
1907,650000941,2054187182,168.06599999999997
1908,650001523,3962740783,13.465
1909,650001523,3962686473,127.11399999999999
1910,650001523,650001621,203.267
1911,650001527,494493627,75.122
1912,650001527,9312871446,53.302
1913,650001527,650001532,116.62700000000001
1914,650001532,4346558750,285.258
1915,650001532,589642628,71.98199999999999
1916,650001621,650001634,85.88600000000001
1917,650001621,589642572,54.589
1918,650001634,1273965937,124.799
1919,650001634,4332507063,37.978
1920,650004520,650004924,101.313
1921,650004520,650005255,59.683
1922,650004520,650005219,67.59
1923,650004727,650004933,52.529
1924,650004727,650004889,268.849
1925,650004727,317337971,74.747
1926,650004889,650004924,61.661
1927,650004889,611484210,96.422
1928,650004889,650004727,268.849
1929,650004924,650004520,101.313
1930,650004924,650004889,61.661
1931,650004924,650004931,62.98
1932,650004931,650004924,62.98
1933,650004931,650005255,99.544
1934,650004931,650004941,122.244
1935,650004933,650004727,52.529
1936,650004933,650004941,62.581
1937,650004933,317337967,172.669
1938,650004936,10687063396,10.848
1939,650004936,548744434,80.423
1940,650004940,317337967,66.289
1941,650004940,650005099,53.495
1942,650004941,650005096,76.561
1943,650004941,650004933,62.581
1944,650004941,650004931,122.244
1945,650005096,650005099,50.556
1946,650005096,650004941,76.561
1947,650005096,650005255,93.334
1948,650005099,650004940,53.495
1949,650005099,650005096,50.556
1950,650005099,650005181,205.77599999999998
1951,650005181,651825542,27.229
1952,650005181,650005099,205.776
1953,650005219,6302693060,28.006
1954,650005219,650004520,67.59
1955,650005255,650004520,59.683
1956,650005255,650004931,99.544
1957,650005255,650005096,93.334
1958,650007624,548744434,10.681
1959,650007624,651825539,106.81200000000001
1960,651807070,651816288,82.79400000000001
1961,651807070,3962693284,162.836
1962,651807070,494548981,896.36
1963,651807699,651817505,56.861
1964,651807699,3962740783,98.619
1965,651815992,651817521,139.039
1966,651815992,651817505,60.247
1967,651815992,651816288,143.90200000000002
1968,651816288,651816978,70.872
1969,651816288,651815992,143.90200000000002
1970,651816288,651807070,82.79400000000001
1971,651816978,651816288,70.872
1972,651816978,494493571,83.888
1973,651816978,651817505,160.966
1974,651817505,651815992,60.247
1975,651817505,651807699,56.861
1976,651817505,651817521,173.373
1977,651817505,651816978,160.966
1978,651817521,651815992,139.039
1979,651817521,2722622166,56.18600000000001
1980,651817521,651817505,173.373
1981,651818928,1834912735,117.826
1982,651818928,651820047,53.001
1983,651820047,1834912739,141.316
1984,651820047,1834912734,53.057
1985,651820047,651818928,53.001
1986,651821270,746676502,43.905
1987,651821270,1834912739,63.794
1988,651821270,651825536,172.445
1989,651825536,4139638811,53.312
1990,651825536,651825588,53.191
1991,651825536,651821270,172.445
1992,651825539,651825542,11.939
1993,651825539,4139638811,9.584
1994,651825539,6302693059,49.212
1995,651825542,650004936,24.437
1996,651825542,651825539,11.939
1997,651825588,651825590,52.478
1998,651825588,651825536,53.191
1999,651825590,651825592,30.99
2000,651825590,651825588,52.478
2001,651825590,651826513,156.886
2002,651825592,651825590,30.99
2003,651825742,651826513,53.203
2004,651825742,746676502,10.42
2005,651825742,651825588,165.581
2006,651826513,746787316,39.462
2007,651826513,651825742,53.203
2008,651826513,651825590,156.886
2009,660655826,660656428,173.202
2010,660655826,589642550,256.779
2011,660655827,2054187138,92.063
2012,660655827,660656335,41.052
2013,660655827,660663766,64.922
2014,660655829,670352865,84.723
2015,660655829,670358374,43.363
2016,660655829,660655827,194.88899999999998
2017,660656187,2054187128,11.329
2018,660656187,670358377,29.439999999999998
2019,660656187,2054187130,147.63899999999998
2020,660656213,660655826,42.736
2021,660656213,2054187129,4.619
2022,660656335,670358377,16.19
2023,660656335,660655827,41.052
2024,660656335,1273882646,92.768
2025,660656428,660658302,51.279
2026,660656428,2054187159,5.573
2027,660658282,2054187173,5.476
2028,660658282,650000941,116.125
2029,660658301,660659720,51.71
2030,660658301,2054187172,62.142
2031,660658301,1832795853,43.473
2032,660658302,660658282,85.95
2033,660658302,2054187164,5.366
2034,660658466,660658766,51.405
2035,660658466,660659720,65.905
2036,660658466,660660077,52.961
2037,660658615,660658637,80.686
2038,660658615,660658765,101.332
2039,660658615,2054187173,54.711999999999996
2040,660658637,2054187164,56.568
2041,660658637,660658615,80.686
2042,660658637,660658766,111.155
2043,660658683,660658768,74.928
2044,660658683,1832795857,48.181000000000004
2045,660658765,660659720,51.517
2046,660658765,660658766,71.136
2047,660658765,660658615,101.332
2048,660658765,660658768,54.208
2049,660658766,660658466,51.405
2050,660658766,660658765,71.136
2051,660658766,660658637,111.15500000000002
2052,660658768,660659262,66.103
2053,660658768,660658765,54.208
2054,660658768,660658683,74.928
2055,660659121,1832795853,51.842
2056,660659121,494493544,84.229
2057,660659121,660659262,53.06
2058,660659185,660658683,49.88
2059,660659185,660659262,81.91499999999999
2060,660659262,660658768,66.103
2061,660659262,660659121,53.06
2062,660659262,660659185,81.91499999999999
2063,660659720,660658301,51.71
2064,660659720,660658765,51.517
2065,660659720,660658466,65.905
2066,660660077,660661108,51.891
2067,660660077,660661135,60.479
2068,660660077,660658466,52.961
2069,660661108,660660077,51.891
2070,660661108,2054187170,81.873
2071,660661108,2054187172,53.564
2072,660661135,660661142,55.598
2073,660661135,660660077,60.479
2074,660661135,9826105375,39.101
2075,660661142,660661135,55.598
2076,660661142,660663766,64.529
2077,660661944,670352865,50.334
2078,660661944,2054187170,46.876000000000005
2079,660661944,670352475,148.84099999999998
2080,660661944,660661142,197.48399999999998
2081,660663766,660663767,132.184
